EmployeeID,FirstName,LastName,Gender,Age,BusinessTravel,Department,State,Ethnicity,Education,EducationField,JobRole,MaritalStatus,Salary,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,StockOptions,StillEmployed,YearsAtCompany_Calculated,PerformanceID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRating,ManagerRating
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,Newyork City,Black or African American,High School,Computer Science,Software Engineer,Single,28484,Yes,1,1,1,1,No,No,6,PR3552,12/26/2019,Very Satisfied,Neutral,Neutral,2,0,Slightly Unbalanced,Good,Fair
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,Newyork City,Black or African American,High School,Computer Science,Software Engineer,Single,28484,Yes,1,1,1,1,No,No,6,PR436,12/27/2014,Very Satisfied,Very Satisfied,Satisfied,2,1,Very Balanced,Good,Fair
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,Newyork City,Black or African American,High School,Computer Science,Software Engineer,Single,28484,Yes,1,1,1,1,No,No,6,PR4510,12/25/2020,Neutral,Very Satisfied,Very Satisfied,3,1,Slightly Balanced,Good,Good
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,Newyork City,Black or African American,High School,Computer Science,Software Engineer,Single,28484,Yes,1,1,1,1,No,No,6,PR5565,12/25/2021,Very Satisfied,Slightly Satisfied,Very Satisfied,2,0,Very Balanced,Excellent,Excellent
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,Newyork City,Black or African American,High School,Computer Science,Software Engineer,Single,28484,Yes,1,1,1,1,No,No,6,PR6692,12/25/2022,Neutral,Neutral,Satisfied,3,0,Neutral,Good,Good
4CA1-F139,Rockwell,Draysay,Male,24,Frequent Traveller,Technology,Newyork City,Black or African American,High School,Computer Science,Software Engineer,Single,28484,Yes,1,1,1,1,No,No,6,PR844,12/27/2015,Neutral,Neutral,Neutral,2,0,Slightly Unbalanced,Good,Good
8892-77D8,Rodrique,Rohlfing,Male,35,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Information Systems,Engineering Manager,Divorced,519361,Yes,3,2,3,1,Yes,Yes,6,PR5519,12/10/2021,Neutral,Satisfied,Slightly Satisfied,2,0,Slightly Unbalanced,Very Good,Good
8892-77D8,Rodrique,Rohlfing,Male,35,Some Travel,Technology,California,Mixed or multiple ethnic groups,Bachelor's Degree,Information Systems,Engineering Manager,Divorced,519361,Yes,3,2,3,1,Yes,Yes,6,PR6645,12/10/2022,Satisfied,Satisfied,Slightly Satisfied,3,0,Slightly Unbalanced,Good,Good
D061-5CAD,Bengt,Smythin,Male,22,No Travel ,Technology,California,White,Master's Degree,Business Studies,Software Engineer,Single,31386,No,3,2,2,1,No,Yes,5.9,PR5464,11/15/2021,Dissatisfied,Dissatisfied,Dissatisfied,3,3,Unbalanced,Good,Good
D061-5CAD,Bengt,Smythin,Male,22,No Travel ,Technology,California,White,Master's Degree,Business Studies,Software Engineer,Single,31386,No,3,2,2,1,No,Yes,5.9,PR6580,11/15/2022,Neutral,Neutral,Slightly Satisfied,3,1,Neutral,Good,Fair
BD94-98E0,Darrin,Roo,Male,21,Frequent Traveller,Technology,California,American Indian or Alaska Native,Master's Degree,Other,Software Engineer,Married,32679,No,3,3,3,2,Yes,Yes,5.9,PR4571,1/13/2021,Slightly Satisfied,Neutral,Dissatisfied,1,2,Slightly Unbalanced,Excellent,Excellent
BD94-98E0,Darrin,Roo,Male,21,Frequent Traveller,Technology,California,American Indian or Alaska Native,Master's Degree,Other,Software Engineer,Married,32679,No,3,3,3,2,Yes,Yes,5.9,PR5630,1/13/2022,Satisfied,Very Satisfied,Slightly Satisfied,1,1,Slightly Balanced,Good,Fair
2C0F-AAE2,Norton,Rigolle,Non-Binary,35,Some Travel,Technology,California,American Indian or Alaska Native,High School,Information Systems,Senior Software Engineer,Married,187372,Yes,3,1,1,2,No,Yes,5.9,PR5212,8/5/2021,Very Satisfied,Satisfied,Satisfied,3,0,Slightly Balanced,Very Good,Good
2C0F-AAE2,Norton,Rigolle,Non-Binary,35,Some Travel,Technology,California,American Indian or Alaska Native,High School,Information Systems,Senior Software Engineer,Married,187372,Yes,3,1,1,2,No,Yes,5.9,PR6317,8/5/2022,Very Satisfied,Satisfied,Slightly Satisfied,2,1,Slightly Unbalanced,Good,Good
ABB0-9B03,Josi,Ogilvy,Female,21,Some Travel,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Software Engineer,Married,46366,No,3,0,3,0,Yes,Yes,5.9,PR5121,7/5/2021,Neutral,Neutral,Satisfied,3,2,Slightly Unbalanced,Excellent,Very Good
ABB0-9B03,Josi,Ogilvy,Female,21,Some Travel,Technology,Newyork City,Black or African American,Master's Degree,Computer Science,Software Engineer,Married,46366,No,3,0,3,0,Yes,Yes,5.9,PR6220,7/5/2022,Satisfied,Satisfied,Very Satisfied,2,2,Slightly Balanced,Very Good,Good
F2BA-F63A,Delbert,Holby,Male,21,Some Travel,Sales,Illinois,Black or African American,Master's Degree,Marketing ,Sales Representative,Married,33641,No,3,0,3,1,Yes,Yes,5.9,PR5076,6/20/2021,Neutral,Slightly Satisfied,Satisfied,1,2,Slightly Balanced,Excellent,Very Good
F2BA-F63A,Delbert,Holby,Male,21,Some Travel,Sales,Illinois,Black or African American,Master's Degree,Marketing ,Sales Representative,Married,33641,No,3,0,3,1,Yes,Yes,5.9,PR6170,6/20/2022,Neutral,Slightly Satisfied,Neutral,2,0,Slightly Unbalanced,Good,Good
6543-091E,Balduin,Vonasek,Male,24,No Travel ,Technology,California,White,Master's Degree,Computer Science,Senior Software Engineer,Married,58717,No,3,0,2,1,Yes,Yes,5.9,PR5317,9/15/2021,Very Satisfied,Neutral,Neutral,3,2,Slightly Unbalanced,Excellent,Excellent
6543-091E,Balduin,Vonasek,Male,24,No Travel ,Technology,California,White,Master's Degree,Computer Science,Senior Software Engineer,Married,58717,No,3,0,2,1,Yes,Yes,5.9,PR6423,9/15/2022,Neutral,Very Satisfied,Very Satisfied,3,0,Slightly Balanced,Good,Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR1524,3/6/2017,Neutral,Very Satisfied,Satisfied,1,0,Slightly Unbalanced,Good,Fair
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR2166,3/6/2018,Very Satisfied,Satisfied,Very Satisfied,1,1,Neutral,Good,Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR241,3/7/2014,Satisfied,Neutral,Satisfied,3,0,Very Balanced,Very Good,Very Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR2901,3/6/2019,Satisfied,Satisfied,Very Satisfied,2,1,Neutral,Good,Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR3758,3/5/2020,Neutral,Very Satisfied,Neutral,2,0,Slightly Unbalanced,Good,Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR4739,3/5/2021,Very Satisfied,Slightly Satisfied,Slightly Satisfied,1,0,Very Balanced,Excellent,Very Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR550,3/7/2015,Very Satisfied,Slightly Satisfied,Very Satisfied,3,0,Neutral,Excellent,Excellent
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR5807,3/5/2022,Satisfied,Very Satisfied,Neutral,1,0,Slightly Unbalanced,Excellent,Very Good
EAB1-2EB2,Giacinta,Keasey,Female,21,Some Travel,Technology,California,American Indian or Alaska Native,Bachelor's Degree,Business Studies,Data Scientist,Single,36534,No,0,0,0,0,No,No,5.9,PR979,3/6/2016,Neutral,Slightly Satisfied,Very Satisfied,1,1,Very Balanced,Good,Good
1158-9E23,Delly,Costerd,Female,41,Some Travel,Technology,California,White,Bachelor's Degree,Computer Science,Machine Learning Engineer,Single,235812,No,3,1,2,2,No,Yes,5.9,PR5372,10/13/2021,Dissatisfied,Slightly Satisfied,Satisfied,1,1,Neutral,Excellent,Very Good
1158-9E23,Delly,Costerd,Female,41,Some Travel,Technology,California,White,Bachelor's Degree,Computer Science,Machine Learning Engineer,Single,235812,No,3,1,2,2,No,Yes,5.9,PR6486,10/13/2022,Satisfied,Neutral,Slightly Satisfied,1,1,Slightly Balanced,Very Good,Very Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR1259,9/21/2016,Very Satisfied,Satisfied,Slightly Satisfied,3,0,Neutral,Excellent,Very Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR1856,9/21/2017,Very Satisfied,Neutral,Very Satisfied,2,0,Slightly Unbalanced,Very Good,Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR2553,9/21/2018,Satisfied,Neutral,Very Satisfied,3,1,Slightly Unbalanced,Very Good,Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR3363,9/21/2019,Satisfied,Very Satisfied,Very Satisfied,3,1,Slightly Balanced,Excellent,Very Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR393,9/22/2014,Satisfied,Dissatisfied,Dissatisfied,3,1,Slightly Unbalanced,Very Good,Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR4294,9/20/2020,Satisfied,Very Satisfied,Very Satisfied,1,0,Neutral,Excellent,Very Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR5322,9/20/2021,Dissatisfied,Dissatisfied,Satisfied,2,0,Unbalanced,Good,Fair
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR6428,9/20/2022,Satisfied,Slightly Satisfied,Slightly Satisfied,1,3,Slightly Balanced,Very Good,Good
3476-CA56,Minette,Florey,Female,24,Some Travel,Sales,California,White,Bachelor's Degree,Economics,Sales Representative,Single,25102,No,1,0,0,0,No,No,5.9,PR766,9/22/2015,Neutral,Very Satisfied,Very Satisfied,2,0,Slightly Unbalanced,Excellent,Excellent
4CD7-B91C,Jaime,Luca,Male,21,Some Travel,Technology,California,White,High School,Computer Science,Machine Learning Engineer,Single,71698,No,3,0,3,3,No,Yes,5.9,PR5145,7/12/2021,Satisfied,Very Satisfied,Slightly Satisfied,2,1,Slightly Balanced,Good,Good
4CD7-B91C,Jaime,Luca,Male,21,Some Travel,Technology,California,White,High School,Computer Science,Machine Learning Engineer,Single,71698,No,3,0,3,3,No,Yes,5.9,PR6249,7/12/2022,Very Satisfied,Neutral,Slightly Satisfied,2,2,Very Balanced,Excellent,Excellent
6BAB-8D77,Josh,Tomczykowski,Male,35,Some Travel,Technology,California,Black or African American,Master's Degree,Computer Science,Analytics Manager,Married,405965,No,3,1,2,0,Yes,Yes,5.9,PR4585,1/16/2021,Neutral,Very Satisfied,Very Satisfied,3,1,Neutral,Excellent,Excellent
6BAB-8D77,Josh,Tomczykowski,Male,35,Some Travel,Technology,California,Black or African American,Master's Degree,Computer Science,Analytics Manager,Married,405965,No,3,1,2,0,Yes,Yes,5.9,PR5644,1/16/2022,Neutral,Slightly Satisfied,Dissatisfied,2,0,Unbalanced,Excellent,Very Good
FADC-21F2,Barbra,Lanceter,Female,24,No Travel ,Technology,California,White,High School,Computer Science,Data Scientist,Married,40342,Yes,3,2,3,1,Yes,Yes,5.9,PR5411,10/27/2021,Very Satisfied,Very Satisfied,Very Satisfied,2,1,Slightly Balanced,Excellent,Very Good
FADC-21F2,Barbra,Lanceter,Female,24,No Travel ,Technology,California,White,High School,Computer Science,Data Scientist,Married,40342,Yes,3,2,3,1,Yes,Yes,5.9,PR6525,10/27/2022,Very Satisfied,Neutral,Very Satisfied,1,3,Slightly Balanced,Very Good,Very Good
2E25-987F,Roseann,Blueman,Female,24,Some Travel,Technology,California,Asian or Asian American,Bachelor's Degree,Information Systems,Software Engineer,Married,30390,No,3,0,2,2,Yes,Yes,5.9,PR4697,2/22/2021,Neutral,Satisfied,Slightly Satisfied,2,1,Neutral,Excellent,Excellent
2E25-987F,Roseann,Blueman,Female,24,Some Travel,Technology,California,Asian or Asian American,Bachelor's Degree,Information Systems,Software Engineer,Married,30390,No,3,0,2,2,Yes,Yes,5.9,PR5762,2/22/2022,Very Satisfied,Satisfied,Satisfied,2,0,Very Balanced,Very Good,Good
9E8E-F2FF,Dix,Presley,Female,24,No Travel ,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing,Sales Executive,Married,65432,No,3,1,2,0,No,Yes,5.9,PR5534,12/16/2021,Satisfied,Satisfied,Slightly Satisfied,1,0,Slightly Balanced,Very Good,Very Good
9E8E-F2FF,Dix,Presley,Female,24,No Travel ,Sales,California,Mixed or multiple ethnic groups,Master's Degree,Marketing,Sales Executive,Married,65432,No,3,1,2,0,No,Yes,5.9,PR6662,12/16/2022,Slightly Satisfied,Dissatisfied,Dissatisfied,3,2,Unbalanced,Very Good,Very Good
2637-BDCD,Davin,Nutley,Male,21,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Divorced,51682,No,3,1,3,0,Yes,Yes,5.9,PR4534,1/1/2021,Very Satisfied,Slightly Satisfied,Very Satisfied,2,0,Very Balanced,Very Good,Very Good
2637-BDCD,Davin,Nutley,Male,21,Some Travel,Technology,Illinois,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Divorced,51682,No,3,1,3,0,Yes,Yes,5.9,PR5589,1/1/2022,Very Satisfied,Very Satisfied,Neutral,2,1,Slightly Unbalanced,Excellent,Very Good
342B-0932,Giorgio,Ginger,Male,21,Some Travel,Technology,California,Asian or Asian American,High School,Computer Science,Software Engineer,Married,29558,Yes,3,2,3,2,Yes,Yes,5.8,PR5095,6/27/2021,Neutral,Satisfied,Satisfied,2,0,Neutral,Good,Fair
342B-0932,Giorgio,Ginger,Male,21,Some Travel,Technology,California,Asian or Asian American,High School,Computer Science,Software Engineer,Married,29558,Yes,3,2,3,2,Yes,Yes,5.8,PR6193,6/27/2022,Very Satisfied,Very Satisfied,Very Satisfied,3,0,Slightly Balanced,Good,Good
ACA5-348E,Theodoric,Mateo,Male,22,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Software Engineer,Single,26158,No,3,0,3,1,No,Yes,5.8,PR5140,7/10/2021,Very Satisfied,Neutral,Slightly Satisfied,3,2,Neutral,Very Good,Very Good
ACA5-348E,Theodoric,Mateo,Male,22,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Software Engineer,Single,26158,No,3,0,3,1,No,Yes,5.8,PR6241,7/10/2022,Satisfied,Very Satisfied,Very Satisfied,3,0,Neutral,Very Good,Very Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR1412,1/16/2017,Very Satisfied,Very Satisfied,Slightly Satisfied,1,1,Very Balanced,Excellent,Very Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR173,1/17/2014,Neutral,Neutral,Very Satisfied,2,0,Slightly Unbalanced,Excellent,Very Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR2042,1/16/2018,Satisfied,Satisfied,Satisfied,1,0,Neutral,Very Good,Very Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR2767,1/16/2019,Satisfied,Very Satisfied,Slightly Satisfied,2,0,Very Balanced,Good,Fair
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR3613,1/16/2020,Satisfied,Slightly Satisfied,Very Satisfied,2,0,Neutral,Very Good,Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR4580,1/15/2021,Satisfied,Very Satisfied,Neutral,1,0,Slightly Balanced,Good,Fair
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR466,1/17/2015,Neutral,Satisfied,Very Satisfied,1,2,Neutral,Excellent,Very Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR5639,1/15/2022,Neutral,Neutral,Slightly Satisfied,3,2,Slightly Balanced,Very Good,Good
6DEB-F440,Viviene,Vanezis,Non-Binary,21,Some Travel,Technology,California,Black or African American,Bachelor's Degree,Computer Science,Data Scientist,Single,29793,Yes,3,0,0,2,No,No,5.8,PR879,1/17/2016,Neutral,Very Satisfied,Slightly Satisfied,3,0,Neutral,Very Good,Very Good
354B-3BC6,Luci,Penburton,Female,21,Some Travel,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Single,67900,No,3,3,3,2,No,Yes,5.8,PR4926,4/30/2021,Satisfied,Slightly Satisfied,Neutral,3,3,Neutral,Excellent,Excellent
354B-3BC6,Luci,Penburton,Female,21,Some Travel,Technology,Newyork City,White,Bachelor's Degree,Business Studies,Software Engineer,Single,67900,No,3,3,3,2,No,Yes,5.8,PR6006,4/30/2022,Satisfied,Neutral,Satisfied,2,3,Slightly Unbalanced,Very Good,Good
C95B-FE97,Ira,Rivelon,Male,21,Some Travel,Technology,California,White,Bachelor's Degree,Business Studies,Data Scientist,Married,58274,No,3,3,3,3,Yes,Yes,5.8,PR5267,8/24/2021,Very Satisfied,Neutral,Satisfied,1,1,Slightly Unbalanced,Very Good,Good
C95B-FE97,Ira,Rivelon,Male,21,Some Travel,Technology,California,White,Bachelor's Degree,Business Studies,Data Scientist,Married,58274,No,3,3,3,3,Yes,Yes,5.8,PR6373,8/24/2022,Dissatisfied,Satisfied,Satisfied,2,1,Slightly Balanced,Good,Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR1263,9/26/2016,Satisfied,Very Satisfied,Satisfied,2,1,Slightly Balanced,Good,Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR1863,9/26/2017,Satisfied,Neutral,Neutral,3,0,Slightly Unbalanced,Very Good,Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR2561,9/26/2018,Very Satisfied,Neutral,Neutral,3,3,Very Balanced,Very Good,Very Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR3371,9/26/2019,Neutral,Satisfied,Very Satisfied,1,0,Neutral,Excellent,Excellent
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR397,9/27/2014,Dissatisfied,Slightly Satisfied,Dissatisfied,2,0,Slightly Balanced,Very Good,Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR4306,9/25/2020,Neutral,Neutral,Slightly Satisfied,2,3,Slightly Unbalanced,Excellent,Excellent
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR5335,9/25/2021,Neutral,Neutral,Dissatisfied,1,0,Neutral,Good,Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR6440,9/25/2022,Neutral,Neutral,Neutral,1,1,Slightly Balanced,Very Good,Very Good
EB81-3E51,Laetitia,Muccino,Female,41,Some Travel,Technology,California,Mixed or multiple ethnic groups,Master's Degree,Information Systems,Senior Software Engineer,Married,268964,No,3,1,1,0,Yes,No,5.8,PR770,9/27/2015,Neutral,Very Satisfied,Very Satisfied,2,0,Neutral,Excellent,Excellent
2D25-CAE8,Marcos,Bowkett,Male,22,Some Travel,Sales,Illinois,Mixed or multiple ethnic groups,High School,Economics,Sales Executive,Divorced,58992,Yes,3,3,3,2,Yes,Yes,5.8,PR4882,4/18/2021,Very Satisfied,Very Satisfied,Slightly Satisfied,1,1,Neutral,Very Good,Very Good
2D25-CAE8,Marcos,Bowkett,Male,22,Some Travel,Sales,Illinois,Mixed or multiple ethnic groups,High School,Economics,Sales Executive,Divorced,58992,Yes,3,3,3,2,Yes,Yes,5.8,PR5960,4/18/2022,Neutral,Neutral,Slightly Satisfied,1,1,Neutral,Very Good,Very Good
494B-7047,Nicolina,Cordelle,Non-Binary,22,No Travel ,Technology,Newyork City,White,High School,Computer Science,Software Engineer,Single,38358,No,3,2,2,3,No,Yes,5.8,PR4985,5/18/2021,Neutral,Satisfied,Neutral,2,0,Very Balanced,Very Good,Good
494B-7047,Nicolina,Cordelle,Non-Binary,22,No Travel ,Technology,Newyork City,White,High School,Computer Science,Software Engineer,Single,38358,No,3,2,2,3,No,Yes,5.8,PR6067,5/18/2022,Very Satisfied,Satisfied,Slightly Satisfied,3,0,Slightly Unbalanced,Very Good,Very Good
0846-2064,Hedvige,De Wolfe,Non-Binary,33,Some Travel,Technology,California,White,Bachelor's Degree,Information Systems,Analytics Manager,Single,230945,No,3,0,2,0,No,Yes,5.8,PR4796,3/23/2021,Neutral,Dissatisfied,Dissatisfied,1,1,Slightly Unbalanced,Very Good,Very Good
0846-2064,Hedvige,De Wolfe,Non-Binary,33,Some Travel,Technology,California,White,Bachelor's Degree,Information Systems,Analytics Manager,Single,230945,No,3,0,2,0,No,Yes,5.8,PR5867,3/23/2022,Neutral,Satisfied,Satisfied,1,0,Neutral,Good,Fair
9862-8904,Loella,Woodrough,Female,23,Some Travel,Technology,California,Mixed or multiple ethnic groups,High School,Information Systems,Machine Learning Engineer,Divorced,77798,No,3,2,3,0,Yes,Yes,5.8,PR5527,12/13/2021,Neutral,Very Satisfied,Neutral,3,1,Slightly Balanced,Very Good,Very Good
9862-8904,Loella,Woodrough,Female,23,Some Travel,Technology,California,Mixed or multiple ethnic groups,High School,Information Systems,Machine Learning Engineer,Divorced,77798,No,3,2,3,0,Yes,Yes,5.8,PR6654,12/13/2022,Satisfied,Dissatisfied,Slightly Satisfied,3,0,Slightly Balanced,Very Good,Very Good
95E0-CCA0,Berti,Laurand,Male,24,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,High School,Business Studies,Software Engineer,Divorced,32313,No,3,1,1,2,Yes,Yes,5.8,PR5208,8/3/2021,Neutral,Very Satisfied,Very Satisfied,3,1,Slightly Balanced,Excellent,Very Good
95E0-CCA0,Berti,Laurand,Male,24,Some Travel,Technology,Newyork City,Mixed or multiple ethnic groups,High School,Business Studies,Software Engineer,Divorced,32313,No,3,1,1,2,Yes,Yes,5.8,PR6312,8/3/2022,Very Satisfied,Slightly Satisfied,Very Satisfied,1,0,Slightly Unbalanced,Good,Good
68C4-272C,Torey,Emanueli,Female,21,No Travel ,Technology,Newyork City,Black or African American,High School,Other,Software Engineer,Married,25208,Yes,3,0,0,1,No,Yes,5.8,PR5117,7/4/2021,Satisfied,Very Satisfied,Neutral,2,0,Slightly Unbalanced,Excellent,Excellent
68C4-272C,Torey,Emanueli,Female,21,No Travel ,Technology,Newyork City,Black or African American,High School,Other,Software Engineer,Married,25208,Yes,3,0,0,1,No,Yes,5.8,PR6216,7/4/2022,Neutral,Satisfied,Very Satisfied,3,0,Slightly Unbalanced,Very Good,Good
0742-C802,Glennis,Miquelet,Female,24,Frequent Traveller,Technology,Newyork City,White,Master's Degree,Information Systems,Senior Software Engineer,Married,66110,Yes,3,2,2,0,Yes,Yes,5.7,PR5014,5/27/2021,Very Satisfied,Satisfied,Very Satisfied,3,3,Very Balanced,Good,Fair
0742-C802,Glennis,Miquelet,Female,24,Frequent Traveller,Technology,Newyork City,White,Master's Degree,Information Systems,Senior Software Engineer,Married,66110,Yes,3,2,2,0,Yes,Yes,5.7,PR6100,5/27/2022,Very Satisfied,Satisfied,Very Satisfied,3,3,Slightly Unbalanced,Good,Fair
1D74-2661,Renaud,Gigg,Male,23,Frequent Traveller,Technology,Newyork City,American Indian or Alaska Native,Bachelor's Degree,Computer Science,Software Engineer,Married,43009,No,3,2,2,1,No,Yes,5.7,PR5136,7/9/2021,Neutral,Neutral,Satisfied,3,0,Slightly Balanced,Good,Fair
1D74-2661,Renaud,Gigg,Male,23,Frequent Traveller,Technology,Newyork City,American Indian or Alaska Native,Bachelor's Degree,Computer Science,Software Engineer,Married,43009,No,3,2,2,1,No,Yes,5.7,PR6236,7/9/2022,Satisfied,Slightly Satisfied,Neutral,1,2,Slightly Balanced,Excellent,Excellent
